info: Blog app started
info: Blog app started
info: Blog app started
info: Blog app started
info: Blog app started
info: Blog app started
info: Blog app started
info: Blog app started
info: Blog app started
info: Blog app started
info: Blog app started
info: fetching blog with id 343
info: Blog app started
info: fetching blog with id 343
error: An error occurred while fetching the blog
info: Blog app started
info: Blog app started
info: Blog app started
info: fetching blog with id 6521bb8fe900326db2742f0a
info: Blog app started
2023-10-12T07:55:38.901Z [info]: connecting to DB
2023-10-12T07:56:08.060Z [info]: connecting to DB
2023-10-12T07:56:42.479Z [info]: connecting to DB
2023-10-12T07:56:46.277Z [info]: connecting to DB
2023-10-12T07:57:09.114Z [info]: connecting to DB
2023-10-12T07:57:51.699Z [info]: connecting to DB
2023-10-12T07:57:54.684Z [info]: connecting to DB
2023-10-12T07:58:02.758Z [info]: connecting to DB
2023-10-12T07:58:07.778Z [info]: connecting to DB
2023-10-12T07:58:11.777Z [info]: connecting to DB
2023-10-12T07:58:21.199Z [info]: connecting to DB
2023-10-12T07:58:26.641Z [info]: connecting to DB
2023-10-12T07:59:19.154Z [info]: connecting to DB
2023-10-12T07:59:42.129Z [info]: connecting to DB
2023-10-12T08:00:03.502Z [info]: connecting to DB
2023-10-12T08:00:29.367Z [info]: connecting to DB
2023-10-12T08:00:52.341Z [info]: connecting to DB
2023-10-12T08:00:58.969Z [info]: connecting to DB
2023-10-12T08:01:12.106Z [info]: connecting to DB
2023-10-12T08:01:17.021Z [info]: connecting to DB
2023-10-12T08:01:20.288Z [info]: connecting to DB
2023-10-12T08:01:26.838Z [info]: connecting to DB
2023-10-12T08:01:33.371Z [info]: connecting to DB
2023-10-12T08:01:39.446Z [info]: connecting to DB
2023-10-12T08:02:02.379Z [info]: connecting to DB
2023-10-12T08:02:05.862Z [info]: connecting to DB
2023-10-12T08:02:34.639Z [info]: connecting to DB
2023-10-12T08:03:16.512Z [info]: connecting to DB
2023-10-12T08:03:21.445Z [info]: connecting to DB
2023-10-12T08:03:25.875Z [info]: connecting to DB
2023-10-12T08:04:11.422Z [info]: connecting to DB
2023-10-12T08:06:46.780Z [info]: connecting to DB
2023-10-12T08:07:10.300Z [info]: connecting to DB
2023-10-12T08:07:15.534Z [info]: connecting to DB
2023-10-12T08:07:19.941Z [info]: connecting to DB
2023-10-12T08:07:41.763Z [info]: connecting to DB
2023-10-12T08:07:51.304Z [info]: connecting to DB
2023-10-12T08:11:06.093Z [info]: connecting to DB
2023-10-12T08:11:14.998Z [info]: connecting to DB
2023-10-12T08:11:24.315Z [info]: connecting to DB
2023-10-12T08:11:37.584Z [info]: connecting to DB
2023-10-12T08:11:41.517Z [info]: connecting to DB
2023-10-12T08:11:49.603Z [info]: connecting to DB
2023-10-12T08:12:12.221Z [info]: connecting to DB
2023-10-12T08:12:16.837Z [info]: connecting to DB
2023-10-12T08:12:26.562Z [info]: connecting to DB
2023-10-12T08:12:44.993Z [info]: connecting to DB
2023-10-12T08:13:02.186Z [info]: connecting to DB
2023-10-12T08:13:11.214Z [info]: connecting to DB
2023-10-12T08:13:28.510Z [info]: connecting to DB
2023-10-12T08:13:39.355Z [info]: connecting to DB
2023-10-12T08:13:50.931Z [info]: connecting to DB
2023-10-12T08:14:06.695Z [info]: connecting to DB
2023-10-12T08:14:19.087Z [info]: connecting to DB
2023-10-12T08:14:26.051Z [info]: connecting to DB
2023-10-12T08:15:56.281Z [info]: connecting to DB
2023-10-12T08:17:21.354Z [info]: connecting to DB
2023-10-12T08:17:33.463Z [info]: connecting to DB
2023-10-12T08:19:02.338Z [info]: connecting to DB
2023-10-12T08:20:51.786Z [info]: connecting to DB
2023-10-12T08:20:56.410Z [info]: connecting to DB
2023-10-12T08:21:00.611Z [info]: connecting to DB
2023-10-12T08:21:34.493Z [info]: connecting to DB
2023-10-12T08:21:50.218Z [info]: connecting to DB
2023-10-12T08:22:33.171Z [info]: connecting to DB
2023-10-12T08:23:26.924Z [info]: connecting to DB
2023-10-12T08:26:44.513Z [info]: connecting to DB
2023-10-12T08:27:17.323Z [info]: connecting to DB
2023-10-12T08:27:40.048Z [info]: connecting to DB
2023-10-12T08:28:04.414Z [info]: connecting to DB
2023-10-12T08:30:12.745Z [info]: connecting to DB
2023-10-12T08:31:47.772Z [info]: connecting to DB
2023-10-12T08:32:20.015Z [info]: connecting to DB
